ABC_2013_04_15, 0.9558573853989814
ABC_2013_04_16, 0.800705467372134
ABC_2013_04_17, 0.3525535420098847
ABC_2013_04_18, 0.2784615384615385
ABC_2013_04_19, 0.9424920127795527
ABC_2013_04_20, 0.7942446043165468
ABC_2013_05_19, 0.13717421124828533
ABC_2013_05_20, 0.9424342105263158
ABC_2013_05_21, 0.9602446483180428
ABC_2013_05_22, 0.3354531001589825
ABC_2013_05_23, 0.11800302571860817
ABC_2013_05_24, 0.17972972972972973
ABC_2013_06_10, 0.18541996830427893
ABC_2013_06_12, 0.10070921985815603
ABC_2013_08_22, 0.14136904761904762
ABC_2013_08_23, 0.15601783060921248
ABC_2013_08_25, 0.11553784860557768
ABC_2013_08_26, 0.17424242424242425
ABC_2013_08_27, 0.18451400329489293
ABC_2017_04_04, 0.18025751072961374
ABC_2017_04_05, 0.2768361581920904
ABC_2017_04_06, 0.3203230148048452
ABC_2017_04_07, 0.22686567164179106
ABC_2017_04_09, 0.15454545454545454
ABC_2017_05_12, 0.09118086696562033
ABC_2017_05_13, 0.17467248908296942
ABC_2017_05_15, 0.1103448275862069
ABC_2017_09_20, 0.19781718963165076
ABC_2017_09_21, 0.21473951715374842
ABC_2017_09_22, 0.20234604105571846
ABC_2017_09_24, 0.13839285714285715
ABC_2017_09_25, 0.11010362694300518
ABC_2017_10_02, 0.9521203830369357
ABC_2017_10_03, 0.5012820512820513
ABC_2017_10_04, 0.5997357992073976
ABC_2017_10_05, 0.3978779840848806
ABC_2017_10_06, 0.28593272171253825
FOX_2013_04_15, 0.9237689393939394
FOX_2013_04_16, 0.8454469507101086
FOX_2013_04_17, 0.5248683440608543
FOX_2013_04_18, 0.7947141979102643
FOX_2013_04_19, 0.9608239095315024
FOX_2013_04_20, 0.8608156028368794
FOX_2013_05_19, 0.9861495844875346
FOX_2013_05_20, 0.9844908968307485
FOX_2013_05_21, 0.7651651651651652
FOX_2013_05_22, 0.5521212121212121
FOX_2013_05_23, 0.09174841315637623
FOX_2013_05_24, 0.10933660933660934
FOX_2013_06_09, 0.6881720430107527
FOX_2013_06_10, 0.29620991253644313
FOX_2013_06_11, 0.17393903167961747
FOX_2013_06_12, 0.32519741564967697
FOX_2013_06_13, 0.2083086053412463
FOX_2013_06_14, 0.13313388182498131
FOX_2013_08_22, 0.08026509572901326
FOX_2013_08_23, 0.13577185368877867
FOX_2013_08_24, 0.38367729831144465
FOX_2013_08_25, 0.3393416927899687
FOX_2013_08_26, 0.17356392835083384
FOX_2013_08_27, 0.2332928311057108
FOX_2017_04_04, 0.13313609467455623
FOX_2017_04_05, 0.3003921568627451
FOX_2017_04_06, 0.5163249810174639
FOX_2017_04_07, 0.8447154471544716
FOX_2017_04_08, 0.2929447852760736
FOX_2017_04_09, 0.34505314799672937
FOX_2017_05_12, 0.013147718484145398
FOX_2017_05_13, 0.07528230865746549
FOX_2017_05_14, 0.0798611111111111
FOX_2017_05_15, 0.09413707679603633
FOX_2017_05_16, 0.16257408975444537
FOX_2017_09_20, 0.45206611570247934
FOX_2017_09_21, 0.14076923076923076
FOX_2017_09_22, 0.04157706093189964
FOX_2017_09_23, 0.0840534171249018
FOX_2017_09_24, 0.07822410147991543
FOX_2017_09_25, 0.16181448882870683
FOX_2017_10_03, 0.4434389140271493
FOX_2017_10_04, 0.8041543026706232
FOX_2017_10_05, 0.3656716417910448
FOX_2017_10_06, 0.12198067632850242
NBC_2013_04_15, 0.8819241982507289
NBC_2013_04_16, 0.8356374807987711
NBC_2013_04_17, 0.5114709851551957
NBC_2013_04_18, 0.39502332814930013
NBC_2013_04_19, 0.882750845546787
NBC_2013_04_20, 0.7267175572519083
NBC_2013_05_19, 0.27599486521181
NBC_2013_05_20, 0.9450704225352112
NBC_2013_05_21, 0.9467005076142132
NBC_2013_05_22, 0.30842391304347827
NBC_2013_05_23, 0.2267605633802817
NBC_2013_05_24, 0.24890190336749635
NBC_2013_06_09, 0.1777456647398844
NBC_2013_06_10, 0.2930298719772404
NBC_2013_06_11, 0.14736842105263157
NBC_2013_06_13, 0.024725274725274724
NBC_2013_08_22, 0.15290933694181327
NBC_2013_08_23, 0.19645293315143247
NBC_2013_08_24, 0.18028169014084508
NBC_2013_08_26, 0.3743016759776536
NBC_2013_08_27, 0.3804347826086957
NBC_2017_04_04, 0.12579281183932348
NBC_2017_04_05, 0.12114989733059549
NBC_2017_04_06, 0.25825825825825827
NBC_2017_04_07, 0.26782077393075354
NBC_2017_04_08, 0.29605963791267303
NBC_2017_04_09, 0.12426614481409001
NBC_2017_05_12, 0.10640394088669951
NBC_2017_05_15, 0.10520487264673312
NBC_2017_09_20, 0.2334322453016815
NBC_2017_09_21, 1.0
NBC_2017_09_22, 0.18843469591226322
NBC_2017_09_23, 0.1708378672470076
NBC_2017_09_24, 1.0
NBC_2017_09_25, 0.31718898385565053
NBC_2017_10_02, 0.9537223340040242
NBC_2017_10_03, 0.744270205066345
NBC_2017_10_04, 0.7218992248062015
NBC_2017_10_05, 0.36324167872648333
NBC_2017_10_06, 0.11077235772357724
